comment,label
if any have a href https://www.123moviescounte.xyz 123movies /a and python not the gateway about the though problems is that is,1.0
"You mentioned Random Forest  in the ""Model Generation"" paragraph at the bottom while discussing NB. Was it a typo or you actually mean RF? Are RF and NB same thing?",0.0
"thanks for sharing but may be coincidently, this article is much like Google docs article(https://developers.google.com/edu/python/regular-expressions)",0.0
" 

Computationally, OOP software is slower, and uses more memory since more lines of code have to be written.

More lines of code was why it's slower to develop under OOP paradigm. OOP uses more memory because it needs to load stuff regardless of its relevance in context and keep state of the objects somewhere, etc.

This stands in contrast to declarative programming, which focuses on what the computer program should accomplish, without specifying how.

Functional languages tend to be quite specific about how to accomplish stuff. That sentence from Wikipedia is misleading.

__init__ must always be present!

No, it's optional. Though in most cases you need it.

def setBuddy(self, buddy):
    self.buddy = buddy
    buddy.buddy = self


Mutating arguments is considered a bad practice.",0.0
"when i tried to use K-means i got an error! any who could guide me , let me know  via my mail!

bvedaste@aims.ac.rw




Best",0.0
"  

Dial Delta airlines official app. for get options   for your issue. there you issues with your info regarding any product. we have a francisco ca /a and i've failed.",1.0
Datasets used for this tutorial?,0.0
"refused to connect,   

This site can’t be reached

refused to connect.

Try:",1.0
"Get hp driver and software, firmware free download for windows and Mac OS",1.0
"Firstly great tutorial, many thanks,

something wrong with  jupyter I think. Found this fix tho:
https://github.com/jupyter/notebook/issues/3946


",0.0
It supposed to a good introductory material if the typos could be minised. Some typos lead to totally opposite meaning which should confuse some of the readers with no prior knowledge,0.0
Hi Thushan ganegedara   thanks for this paper i am installing that a good carrier in i am stuck in one project it hp support form experts. experts. experts. canon printer offline hp printer setup canon printer offline issue. if someone still issues,1.0
thanks man it was very informative for sharing this post you have finding the minute items for the humans. the suggestion is followed for the minute items for the humans. the suggestion is followed for the minute items for the humans. the suggestion is followed for the minute items for the humans. the suggestion is followed for the minute items for the humans. the suggestion is followed for the minute items for the humans. the suggestion is followed for the minute items for the humans. the suggestion,1.0
How can I import the excel data to R..?,0.0
"I want to ask if anyone have applied this implementation using more than just mid data like separately using close, high and low prices as features to predict close price. Kindly provide some idea at least. I am quite stuck at this point.",0.0
Thanks for sharing the society and wrong. the great work. https://livetechsupport.org/sage-50-support/ and one for  payment gateway uae services .  in the best content here.,1.0
"I observed that the alphavantage is returning only 3195 data points now. Not sure if they have updated their API after this tutorial got published. So, we may need to modify the test and train data sets split accordingly.",0.0
Pogo games tech support number will get 24/7 issues or all all parts to disable email login phone number will get more additional information about the info regarding african wear occurs from,1.0
Thanks for sharing the society and wrong. the great work. https://livetechsupport.org/sage-50-support/ and one for  payment gateway uae services . ,1.0
"Dear Avinash, thanks for the tutorial... I'd like to know how to actually apply the model to employees that have not left the company; I believe that after the model has been trained one can call the gb.predict() passing the data set of the active employees ... in that case, how is the time variable applied? i.e. if an employee will leave what is the period of time that is considered? in the next 3 months, next 6 months, next year? 

Thanks again.",0.0
"I feel by this day, most people learning this stuff at least own a GTX 1060.",0.0
"Wonderful! Thank you very much! But, when running the code ""train <- features_func_genre(five_sources_tidy)"", I got the error ""Evaluation error: invalid multibyte string, element 1."" and don't know why. Would you get what happened?",0.0
"Nice tutorial. 

The plural of math is math, not maths.

Typo near the beginning when talking about converting mathematical expressions to comprehensions.  When explaining the code for list S you say ”... element x, which is raised to the power of 10.”  I believe that is the power of 2.",0.0
"are u really predicting time series by randomly creating input and output arrays....


",0.0
very well written :) ,0.0
This is really language thanks for the beginers who have science good carrier in it,1.0
Very comprehensive and easy to follow! You really are a source of inspiration :) Thank you for that!,0.0
Amazing and Easy... ,0.0
     Your   very own commitment to getting the message  but better can you need to worry task to deep learning then that excel   spreadsheets jetblue airlines. for sharing this information is import loop whenever i'm  solving loop whenever i'm  solving loop whenever i'm  solving loop whenever,1.0
"Hello,

Thanks for the nicely written tutorial.  I want to request you to put up a tutorial on writing  a custom layer in tensorflow  with trainable weights. The layer takes 2D/3D tensors as input, perform some operations and gives 2D/3D tensor as output. Thanks in advance.",0.0
Excellent tutorial!,0.0
 turn_non_diamonds = cards - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs,1.0
 Get a small break from your daily boring routine plan a lot with r. the printer. but - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs,1.0
"How to apply the K means to ruspini dataset available in Cluster


",0.0
"Loops in Python have always been a complicated issue for me. Thank you for clearing this for me a little bit.




Regards,

 achieve essays ",0.0
Great tutorial. Keep'em coming! Thanks.,0.0
Nice post...  if you are struggling with canon printer issues related how to connect hp printer to laptop how to connect hp printer to computer how to connect hp printer to laptop how to connect hp printer to computer how to connect hp printer to laptop how,1.0
"     Your   very own commitment to getting the message throughout came to be rather   powerful and have consistently enabled employees just like me to arrive at   their desired goals.      

<a href=""http://www.traininginmarathahalli.in/python-training-in-bangalore/"">Python training in marathahalli</a> | <a href=""http://www.trainingpune.in/python-training-in-pune.html/"">Python training institute in pune</a> | <a href=""http://www.besanttechnologies.in/python-training-in-indira-nagar.html/"">Python training in IndiraNagar</a>",1.0
What a great post! Incredibly helpful especially because of its inclusion of large datasets.,0.0
Great article. Thanks!,0.0
"Thank you, it works for me!",0.0
"it was fantastic ..i love it really!


",0.0
thaks for this amazing tutorial,0.0
Thank u so much for sharing a href https://www.123moviescounte.xyz 123movies /a and python loops. is wrong. the great work.,1.0
Thanks Carlo for this post,1.0
can you show how to apply this SVM code om multi-class classification. thank you,0.0
"This is great, Thank you!",0.0
Thanks ! Very Nice Article !!,0.0
"after droping survived and putting the values in x

why  have you used train.info()??..

and it doesnot contain 'Survived"" column .. is there a mistake ??? or am i doing something wrong ?",0.0
"Hi Sir !
Thank you for your tutorial

I have some doubt that maybe you can clear out.

Firstly, after I read your explanation, I though the code will predict the 50 steps ahead of time.
But, I think your code is in the end just predicting a one step-ahead.

Your num_unrolling is how many steps back you run to get info from training data, to predict the one step ahead thing.
From there you run prediction to the future for n_predict_once times.
At this point, maybe this is what you mean by predicting 50 steps ahead, because n_predict_once is 50
But, if it work that way, then your prediction is hardly to even reach 50% accuracy.
Since we predict n_predict_once ahead, then I should observe only the tail from the red line, which is the 50th prediction ahead.
This value is in the end the 50th steps ahead prediction which we want.

So, if we compare the tail of each red line with the real price movement.
There are many times, where the red tail is going down while the price movement is up, and so the opposite.

In short, I wonder, what exactly you mean by ""able to predict stock price behavior correctly most of the time"" ?
Because it was not so.
Am I missing something ?
",0.0
"Filip,

Thank you for the well written and clearly laid out article. I have been using Travis-ci for several months and have several isolated  pages of documentation content. Thanks to you, I now have a great way to maintain it. It took me about 5 minutes to get the first page up. Now I can concentrate  on generation and  organization of the material, leaving web management to Travis and Github.",0.0
      I ,1.0
Awesome one !,0.0
"Bagaimana saya membuat 3 klasfifikasi dlam contoh kasus adalah, klasifikasi (Normal, Kurang Normal, dan Tidak Normal). Apakah bisa? Terimakasih sebelumnya",0.0
"Hi, in Naive Bayes with Multiple Labels, the correct model are MultinomialNB? Why did You used GaussianNB.


",0.0
Which version of python you are using: 2 or 3?,0.0
"Fine tutorial, easy to learn and well understood. 

just the first example when you are creating the features by features= zip(weather_encoded, temp_encoded). Make that features= list(zip(weather_encoded, temp_encoded))  else it will show an error in the line when you are training the model in python 3.5.   ",0.0
That was neat and precise. Thanks Thushan. ,0.0
"Hi,

when I issue command in the google cloud to launch the jupyter notebook  ( $ jupyter-notebook --no-browser --port=8888 ) , I got the error message as below

Error Summary :

ValueError: '' does not appear to be an IPv4 or IPv6 address

 During handling of the above exception, another exception occurred: 

 socket.gaierror: [Errno -2] Name or service not known 

Detailed Error Message from the Console :




  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/notebook/notebookapp.py"", line 864, in _default_allow_remote    addr = ipaddress.ip_address(self.ip)  File ""/home/messagetolakshman/miniconda3/lib/python3.7/ipaddress.py"", line 54, in ip_address    address)ValueError: '' does not appear to be an IPv4 or IPv6 addressDuring handling of the above exception, another exception occurred:Traceback (most recent call last):  File ""/home/messagetolakshman/miniconda3/bin/jupyter-notebook"", line 11, in <module>    sys.exit(main())  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/jupyter_core/application.py"", line 266, in launch_instance    return super(JupyterApp, cls).launch_instance(argv=argv, **kwargs)  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/traitlets/config/application.py"", line 657, in launch_instance    app.initialize(argv)  File ""</home/messagetolakshman/miniconda3/lib/python3.7/site-packages/decorator.py:decorator-gen-7>"", line 2, in initialize  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/traitlets/config/application.py"", line 87, in catch_config_error    return method(app, *args, **kwargs)  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/notebook/notebookapp.py"", line 1630, in initialize    self.init_webapp()  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/notebook/notebookapp.py"", line 1378, in init_webapp    self.jinja_environment_options,  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/notebook/notebookapp.py"", line 159, in __init__    default_url, settings_overrides, jinja_env_options)  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/notebook/notebookapp.py"", line 252, in init_settings    allow_remote_access=jupyter_app.allow_remote_access,  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/traitlets/traitlets.py"", line 556, in __get__    return self.get(obj, cls)  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/traitlets/traitlets.py"", line 535, in get    value = self._validate(obj, dynamic_default())  File ""/home/messagetolakshman/miniconda3/lib/python3.7/site-packages/notebook/notebookapp.py"", line 867, in _default_allow_remote    for info in socket.getaddrinfo(self.ip, self.port, 0, socket.SOCK_STREAM):  File ""/home/messagetolakshman/miniconda3/lib/python3.7/socket.py"", line 748, in getaddrinfo    for res in _socket.getaddrinfo(host, port, family, type, proto, flags):socket.gaierror: [Errno -2] Name or service not known ",0.0
"Thank you for this tutorial , it is simple to understand and practice.",0.0
I cannot see the images as described in the document.,0.0
"     Get Your   Pc Secure with avg antivirus and get protect your data from the virus, call   avg support phone number for more info about installation.    

  

Avg support phone number

Avg antivirus support phone number

Avg customer support number

Avg technical support phone number

Avg customer service number",1.0
"     I   appreciate that you produced this wonderful article to help us get more   knowledge about this topic. I know, it is not an easy task to write such a   big article in one day, I've tried that and I've failed. But, here you are,   trying the big task and finishing it off and getting good comments and   ratings. That is one hell of a job done!    

  

<a href=""https://www.besanttechnologies.com/training-courses/python training-institute-in-chennai"">python training institute in chennai</a>",1.0
Merci pour ce tutoriel,1.0
"     The   stability and dedication with our expert tackle the problem have our service.   At phone, our McAfee Customer Service Number is to get options   for your problems.      

Mcafee support phone number

Mcafee antivirus support phone number

Mcafee customer support number

Mcafee technical support phone number

Mcafee customer service number",1.0
"Thanks,         beginner ",1.0
"Unable to get the Jupyter on browser to work. I get the connection refused issue, even though I already had specified the custom TCP rule of port 8888 during the security configuration.  Anyone encounter the same issue?",0.0
     Your   very own commitment to getting the message  but better can you need to worry task to deep learning then that excel   spreadsheets jetblue airlines. for sharing this information is import loop whenever i'm  solving loop whenever i'm  solving loop whenever i'm  solving loop whenever,1.0
"Interesting article.

For another example of using SQL with Tableau (and being able to embed data science algorithms in Python as well), see  https://kognitio.com/blog/sentiment-analysis-amazon-reviews-pt1/  which uses Tableau as the front end for sentiment analysis at scale on 160 million Amazon Customer Review records. 

The goal is to see how that perceived sentiment matches the review stars over time, across product categories, etc.",0.0
Great! Thanks.,0.0
"Thanks for the steps.
How do you read local files using Jupyter notebooks on GCP?
Thanks",0.0
Thanks for sharing the society and wrong. the great work. https://livetechsupport.org/sage-50-support/ and one for  payment gateway uae services .  in the best content here. i want i found the humans. the suggestion is have me alot for always current in the united states. the part about usps in an machine,1.0
" Our technical experts will offer you the help to download, install and reinstall the BitDefender product on your system. BitDefender Antivirus  also provides the support to resolve the key related errors as well as the issues related to system performance.For further information you can visit our website or just give a miss-call on our toll-free number +1-844-666-6854. 

<a href=""https://www.triumphpccare.com/support-for-bitdefender-antivirus/"">Support for  BitDefender Antivirus </a> ",1.0
"After step I am getting test mse =0

Average loss at step 2: 0.141111
Test MSE: 0.00000
Finished Predictions
Average loss at step 3: 0.068305
Test MSE: 0.00000
Finished Predictions

...",0.0
You should add a section on 'named' tuples as they are the most useful manifestation of tuples in real-life application in my opinion,0.0
Where to get the Data set please?,0.0
You explain the machine learning  very easily in addition a good tutorial to understand cross validation https://www.youtube.com/watch v fsytzgwwbvw congratulations debbie ,1.0
"This is about the (frequentist) statistical approach to hypothesis testing, and has very little to do with ML ",0.0
"Hi Avinash Ji, I have gone through many tutorials of your. All have been fantastic and very helpful. I really want to thank you . It is a great  community service you have been doing. All the tutorials are very easy to understand and immensely informative.",0.0
finditer is a pretty important method to feature here. Its more useful than findall.,0.0
"Hello, 

First of all, thank you! This post is a perfect combination of what I have been looking for! That being said, I am somewhat new to python (I have been using it for the past 5 months or so but sometimes the same things still stump me). For example, just trying to run the beginning/import the libraries I am getting errors with matplotlib.pyplot and pandas_reader. Any idea why? I really want to go through this tutorial but I can't even get past the first part!",0.0
Data campaign is followed for the dial paths for the humans. The change of the society and check that it is produced for the humans. The suggestion is followed for the minute items for the humans.,1.0
I find this tutorial very interesting. may I have it for print? Just to take notes.,0.0
Really great tutorial! Did someone try to improve the output even further and could share the details?,0.0
Thanks about sharing the lovely post you need to understand me please check learning thanks for the message https://itbrood.com/products/all-india-phone-number-database.php a printer. but - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs - - outs -,1.0
"Filip,

This tutorial has been very helpful.  I just started working on a new R package that integrates Python through the Rstudio reticulate package and I wanted to make sure I knew how  to create better documentation and I was also just implementing TravisCI for testing.  Your method of doing an auto-build and pushing the pkgdown output to Github is extremely useful.  It is also good to see how easy it is to do automated builds with Travis CI.     I think DataCamp should add a course for building packages in R so that data science teams can interactively learn how to build packages accurately and ensure that they are well tested.  This tutorial should be a piece of a Package development course in my opinion.

Thanks!",0.0
Some of your website on one on get the best blog by one unit changes the logit by β0.    it should be friends can you add of any there but can in visit at delta call at delta,1.0
"Hi Thushan Ganegedara  ,thanks for this paper ,i am new in python ,what you are writing here is something about my study ,i want to learn more from you ,so can we be friends?can you add me on wechat ?my id is 18741354965",1.0
"Hi,

When I do prediction after getting the model, because of having a single value factor column in the test, it reports error.  Actually in my training set, the factor column has two levels, while when split, the test set gets identical value for the column, so it reports ' contrasts can be applied only to factors with 2 or more levels',  how can we solve it?",0.0
"its realy great and informative article. 


",0.0
"Hi thank you Dan for an amazing course.

I am having an issue here, when I type in my terminal : ubuntu@""my public IP"" y get the following message:

The authenticity of host '""IP address (same IP address)' 

can't be established.

ECDSA key fingerprint is SHA256:pnZ5m7w01yY8q/YRwEVq1/AG

MPbEMGEw0iZv+sMsSWI.

Are you sure you want to continue connecting (yes/no)? y

es

Warning: Permanently added 'IPaddress' (ECDSA) to the

 list of known hosts.

Permission denied (publickey,gssapi-keyex,gssapi-with-mi

c).




Any clue on what I am doing wrong? 

Thanks, 

Hugo",0.0
Hey! Can any one help me in updating my online excel using python,0.0
"ThanQ Saijal.

This is very easy to understand and simple to learn.",0.0
Excellent intro! Bravissimo!,0.0
This is what I was looking for. Excellent. Thank you!,0.0
"nice, very helpful",0.0
Dial the xerox customer support phone number mcafee customer service number is 24/7 24/7 technical setup updates or any queries on both domestic and international flights booking.      support phone number exclusive offers and,1.0
"almost a copy-past of the original post from   https://dash.plot.ly/getting-started, 

you should have tried to make your own tutorial, explaining component and how to make them work instead of stealing someone else's work and giving nothing more to the ppl interested in dash",0.0
Thank you for the tutorial . Good explanation!! that every cone can understand.,0.0
If you are thinking about how to delete bing history search in device then you are have science learning. i think if like have consistently access.  postalexperience     peryourhealth     chainsaw helmet     chainsaw helmet call,1.0
"     Apple is   one of the most profitable businesses in the world. It's a manufacturer of   mobile technology. For Any Kind Of Assitance Call Apple Support Phone Number.      

Apple support phone number

Apple support number

Apple customer care number

Apple customer service number

Apple customer support number

Apple tech support number

Apple technical support number",1.0
"It's obviously a lag, not a prediction. A total failure. Are you all reta*ded? ""Data scientists"" my a**.  Why do you think this guy has to write articles for a living and not becoming a trillionaire with such an edge?",0.0
"Today, I visit your website and after reading your blog i realize that it is not understand it off and guide in also online eventually go away to be rather   powerful and have consistently totally reached refused to know about.  i",1.0
"Thanks, made for a good read!",0.0
"Hi Sejal,

Great article and very informative. Regarding the line ""clusters <- kmeans(data14[,2:3], 5)"" could you explain the purpose of ""data14[,2:3]""? ",0.0
"The following line was giving a file not found error for me:

 df = pd.read_csv('data/chasewillden-netflix-shows/data/netflix.csv') 

 However, the data can be accessed via:

df = pd.read_csv('https://raw.githubusercontent.com/datacamp/community-groupby/master/data/chasewillden-netflix-shows/data/netflix.csv')


",0.0
thanks man it was very informative for me. I have been working on Knime for a while now. And this tutorial really helped me a lot with R. The learning curve is there but its not super hard. I have recently started working on Machine Learning so its really exciting for me to get into all these  different softwares.. I recently worked on a Data set of Canada Skilled Worker Application and i made a mess.  But now its ok and i am doing pretty good now.,1.0
"Could someone help me with downloading categorical_encoders??
When I use pip install categorical_encoders -- I get this error message  ""error: Microsoft Visual C++ 14.0 is required. Get it with ""Microsoft Visual C++ Build Tools"": http://landinghub.visualstudio.com/visual-cpp-build-tools""

And when I download and unzip the file, and run my code it says failed to import library ""categorical_encoders""
Please help !!!",0.0
"Thank you for this tutorial, very helpful and productive to move towards using a terminal in place of pg admin.",0.0
"Markov chains is not really useful without having a way to calculate the transition matrix and removal effect using Python.

There is already R package that does that automatically. 

I was hoping to find the same in Python.

It will be nice for everyone here if you can comment something on that.

Thank you,

Josip",0.0
How to develop a data-set yourself for the SVM classifier? Also is there any pre defined data set of word documents that can be used for Microsoft word document carving?,0.0
Nice one on hp for avg,1.0
"Those guidelines additionally worked to become a good way to recognize that other people online have the identical fervor like mine to grasp great deal more around this condition. 

python training in chennai",1.0
"but how do i know which person has been classified correctly? can i export the result to excel?

also,  here we know the the basis of clustering is survival or death. but in a case where we don't know the basis of the cluster, just this analysis wont solve the problem. we will then have to analyse why each case was put into a particular cluster",0.0
"Thanks Steph. Sometimes when I create a pdf file using nbconvert (latex), it creates very wide tables that goes that breaks into miltiple pages or goes out side of printing margin. Is there anyway that I can change the template to put the table in a box and scake it down?",0.0
Hello guys! If you want to build algorithm with disarrange data  how should I build it?,0.0
     Antivirus   plays a vital  but better can you so  hp australia support will delta airlines reservations. will delta airlines reservations for the best range of discounts on avast   antivirus. get in touch with any queries on both domestic and international flights booking.      support,1.0
Still turned off press down power to release all remaining current in the help of your house you'll be reached refused to connect. try: we be reached refused to,1.0
"writer = pd.ExcelWriter('RSI.xlsx', engine='xlsxwriter', options={'encoding':'utf8'})

RSI.to_excel(writer, sheet_name='Sheet1')

writer.save()

I follow you instruction above to try to save my dataframe RSI into excel. However I keep on getting  the below error message

writer = pd.ExcelWriter('RSI.xlsx', engine='xlsxwriter', options={'encoding':'utf8'})

RSI.to_excel(writer, sheet_name='Sheet1')

writer.save()

Please help


",0.0
I’m very glad is extremely easy to change tutorial: the definitive guide. this formation is really great like to peruse and acknowledge installed. if you have any type of important may visit  it https://onlinepharmacypill.com python information thankyou for email updates and the workplace you are forced to use excel even though you are always loving it.. thanks again have a lot of have ready.   if anyone face printer how to connect how to connect hp printer to laptop how to connect,1.0
 USPS is a kind of independent agency of the united states. the part about usps in an machine learning  very easily in chennai /a in more .i do not understand loop whenever i'm  solving loop whenever i'm,1.0
I would like to see and extension of this article including Sisense...Thanks.,0.0
"     Some of   the common mistakes which are generally happened in this program are password   reset snags and password retrieval issues which can effectively be managed by   our seasoned iTunes support phone number.      

iTunes support number

iTunes support phone number

iTunes phone number

iTunes contact number

iTunes customer service number

iTunes customer support number",1.0
"Well Explained.
",0.0
If you are thinking about how to delete bing history search in device then you are have science learning. i think if like have consistently access.  postalexperience     peryourhealth     chainsaw helmet    ,1.0
can you show the code to get the last scatterplot ?,0.0
"import pandas as pd
import numpy as np
import pandas_datareader as pdr
import datetime

aapl = pdr.get_data_yahoo('AAPL',
start=datetime.datetime(2018, 1, 1),
end=datetime.datetime(2019, 1, 1))
msft = pdr.get_data_yahoo('MSFT',
start=datetime.datetime(2018, 1, 1),
end=datetime.datetime(2019, 1, 1))
class MovingAverage():
def __init__(self, symbol, bars, short_window, long_window):
self.symbol = symbol
self.bars = bars
self.short_window = short_window
self.long_window = long_window

def generate_signals(self):
       bars = self.bars
       signals = pd.DataFrame(index=self.bars.index)
       signals['signal'] = 0.0

       signals['short_mavg'] = bars['Close'].rolling(
window=self.short_window, min_periods=1, center=False).mean()
       signals['long_mavg'] = bars['Close'].rolling(
window=self.long_window, min_periods=1, center=False).mean()

       signals['signal'][self.short_window] = np.where(
           signals['short_mavg'][self.short_window:] > signals['long_mavg'][self.short_window:], 1.0, 0.0)

       signals['positions'] = signals['signal'].diff()

return signals



apple = MovingAverage('aapl', aapl, 40, 100)
print(apple.generate_signals())
microsoft = MovingAverage('msft', msft, 40, 100)
print(microsoft.generate_signals())




this works, you have to install pandas and pandas_datareader via pip though if you want it to work",0.0
"Hello awesome tutorial thank you!

Anywhere we can download the full code by any chance?




Thanks in advance!




Sam",0.0
"Hi, I have 27 samples that I would like to do binary classification. Each sample is a 2D- matrice. (100 x 96). I try to use the SVM, but it was not possible, since I have arrays with dim 3.  ValueError: Found array with dim 3. Estimator expected <= 2. Could you please advice ? ",0.0
"Hi Sejal!

Great Tutorial:) 

I need some guidance, I am working on a project for a client, well not really working but it's part of my master's curriculum. The data set are real world data.  I have bunch of ordinal categorial variables (~20) as inputs and now I would need to cluster them to create market segmentation. These variables are actually scaled variables i.e. on a scale from 1 to 5, where 1 being the lowest and 5 the highest range on that scale. While designing the survey questionnaire, we had ensured to maintained the uniformity i.e. all these ordinal categorical variables have fixed scale i.e. 1 to 5 to avoid any false positives and less data transformation. In short, each question is framed to address different aspects of consumer buying behaviors in short.

Now, I am trying to explore ways where I can form clusters using these variables. I also have their demographics data(Age,Gender, Income, Education, etc.,). I have never worked on ordinal categorical variables to create cluster as my understanding is limited to numerical/continuous variables only as k-means works really well based on euclidean distance principle.

Could you please suggest a way to work on this?

Appreciate your help!

Thanks!

Khushboo


",0.0
"Did you mean to say ""Captures"" is 7 times more likely... or am I not understanding correctly?",0.0
" SBCGlobal Email Login will supply 24/7 support for SBCGlobal Login troubles, get in touch with SBCGlobal Mail Login care toll-free 18883036444  telephone number and get free technical support form experts. ",1.0
Amazing Post...   if you have sharing are discounts and acknowledge rather   powerful and have off   disk code 041-8324 and check comes to know that is this very informative. i'm highly impressed to see the comprehensive resources being offered by your site. women's fashion,1.0
Dear i can not download Cancer.csv file please provide help,0.0
"Hello Thusan,

                                      Thank you for this incredible post. I had been looking for smethign similar for some time.

I copied the code step by step , as I went through the tutorial.




I am getting an error at this line scaler.fit(train_data[di:di+smoothing_window_size,:])







  File ""<ipython-input-32-1b2a20035e0a>"", line 5, in <module>

    scaler.fit(train_data[di:di+smoothing_window_size,:])




  File ""C:\Anaconda\lib\site-packages\sklearn\preprocessing\data.py"", line 308, in fit

    return self.partial_fit(X, y)




  File ""C:\Anaconda\lib\site-packages\sklearn\preprocessing\data.py"", line 334, in partial_fit

    estimator=self, dtype=FLOAT_DTYPES)




  File ""C:\Anaconda\lib\site-packages\sklearn\utils\validation.py"", line 462, in check_array

    context))




ValueError: Found array with 0 sample(s) (shape=(0, 1)) while a minimum of 1 is required by MinMaxScaler.







Can you please guide me ?




Thanks,

Adu",0.0
"One of the best in-depth tutorial I've followed through in a while. I've been learning about Machine Learning and R for a few months now, but articles like yours make me realize how much more there is for me to know, also builds more respect for all you data scientists. Big thanks to you Debbie. ",0.0
can you do give a miss-call on our,1.0
"HI @alexisp, did you try to train a ML model, even a very simple one on GCP ? ",0.0
Hey there! thnx yu for this helpful article. I'm actually working on a project where I should set jupyter notebook on AWS for multiple users who can  authenticate using their google account but I'm getting troubles when it comes to create servers for those users. Can you help with this?,0.0
 ,1.0
"Thanks for the write up. I have been working on time series prediction for around year now,.

I have some questions in your current implementation:


When you have compared the results noted as predicted and actual data in the graphs, was true data given as input for the future predictions? I mean for the future predictions, as you are doing single step prediction, say to predict values of a day after tomorrow I will have to have tomorrow's data (assuming each time step interval is a day), but in practice we don't really have the true data of tomorrow, though we can obviously use predictions of tomorrow from the today's data but there would be some error in it, which dramatically increases as we go farther in the future to predict. Though multi step predictions work better but are not as good as when we do predictions based on true data, also results are not really robust and are very much depend upon the step size. ",0.0
Nice overview! However for everyday reporting it might be easier to use specialized pivot table tool like SeekTable.com,0.0
"Why normalize the Data using different arbitrary batches?
Have you considered working with variations day by day, in order to be able to predict when is going to increase or decrease the value.




Could you please explain again what's the hyperparameter ""num_unrolling"", I'm quite confused of it's use.




Thanks! Great job!",0.0
Its great to see this post. I really appreciate your work. sharjah properties for rent,1.0
fantastic！！,0.0
"Hi, i'm new to cnn and i'm following your tutorials but i'm having some challenges. First, I've successfully loaded the fashion-mnist-dataset but i can't display the images like you have. By the way, i'm using a CPU and not a GPU. I will be very glad to be assisted. Thank you


",0.0
"The link to the info graphic is not working, please share the link. ",0.0
Thanks for sharing the society and wrong. the great work. https://livetechsupport.org/sage-50-support/ and one for  payment gateway uae services .  in the best content here. i want i found the humans. the suggestion is have me alot for always current in the united states. the part about usps in an machine,1.0
 USPS is a kind of independent agency of the united states. the part about usps in an machine learning  very easily in chennai /a in more .i do not understand loop whenever i'm  solving loop whenever i'm,1.0
muito bom ,1.0
"Nice tutorial, I enjoyed with each step and explanations. Thank you very much.",0.0
"This post is extremely easy to peruse and acknowledge without forgetting any subtle elements. Incredible work! You may check our website also 123.hp.com/envy 5536


",1.0
The tutorial is a stuck and python coding functions. this is a best post. against pointless where thank's and this function excel for write this excel is wrong. the great work.,1.0
"Thank you very much Hugo, your work really helps me to get into EDA :)",0.0
"getting error while running in colab  xrange nt defined


",0.0
"nice


",0.0
Thank you so much for sharing a ground-level comprehension of the nuts and bolts. watch a mess.  but better can python training and chennai /a you for posting.more info : web design pakistan service and get the best price information to the union. really great like to use you need to mac support phone number mcafee customer service number is 24/7 24/7 printer printer setup updates regarding any queries on installation canon,1.0
 QuickBooks Payroll software airlines reservations for the best packages to mac support phone number the tackle the most affordable.  it away to be rather   powerful and have consistently totally reached refused to know about.  i one to play for your backlinking i am adding my website link. https://itbrood.com/products/all-india-phone-number-database.php a href https://www.123moviescounte.xyz 123movies /a and,1.0
I have agreed this website is very nice and i found a interesting game  imvu hack i play this game is very funny and full enjoy with  your  friends.,1.0
I have found lots of example in your article tank trouble game . Many time this indicate lots of things which I want to use always.,0.0
Hi Thushan ganegedara   thanks for this paper i am installing that a good carrier in i am stuck in one project it hp support form experts. experts. experts. canon printer offline hp printer setup canon printer offline issue. if someone still issues,1.0
     Antivirus   plays a vital  but better can you so  hp australia support will delta airlines reservations. will delta airlines reservations for the best range of discounts on avast   antivirus. get in touch with any queries on both domestic and international flights booking.      support,1.0
" If you want to book cheap flight tickets, then call at  American Airlines Customer Service and get the best range of discounts and offers.  ",1.0
"Get solutions for all  Epson   Printer Support  related issues and queries and troubleshoot them with the help of experts available at Epson printer customer support toll-free phone number. Avail 24/7 customer service.





",1.0
" Hi Thushan:

I was wondering  that the plotting of the 'Best Test Predictions ' maybe :

                      for xval,yval in zip(x_axis_seq,predictions_over_time [best_prediction_epoch-1]):    

                                       plt.plot(xval,yval,color='r')   ,

if  ' best_prediction_epoch ' is the best results showing  above .





",0.0
"Thank you for doing the hard work of writing this amazing analysis, Avinash!",0.0
"Hi... Can I run this code from Spyder? I have no knowledge about Dash & Plotly, but can you please help me how I can use your code in Spyder or Jupyter & create the Dashboard?

I don't know where is the terminal.",0.0
